poryadkovy_nomer;tip;razryad;ugms;imya_stancii;repernayavekovay;sinopticheski_in;obshhesoyuzny_no;obshhesoyuzny_no1;obshhesoyuzny_no2;shirota;dolgota;raznost_mezhdu_p;territorialny_ko;cgms;status_sete_klim;priznak_proveden;priznak_proveden1;status_sete_gidr;status_sete_mors;status_sete_agro;priznak_proveden2;priznak_proveden3;priznak_proveden4;priznak_proveden5;stanciya_zakonse;data_zakrytiya_s;id;is_deleted;classname;created_by;edited_by;edited_on;created_on;published;point;kontroliruemye_p;vidy_informacion;vidy_infyx_resur;nablyudaemye_pok;periodichnost_ot
4866;Авиационная метеорологическая станция;4;ФГБУ Авиаметтелеком Росгидромета;УСТЬ-КУТ;0;30320;;;;56.85;105.72;5;138;ФГБУ Иркутский филиал Авиаметтелекома  Росгидромета;4;0;0;0;0;0;0;0;0;1;0;;80;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.708911;2021-02-26 17:10:52.708911+08;f;0104000020E6100000010000000101000000AE47E17A146E5A40CDCCCCCCCC6C4C40;;;;;
5028;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;ЧЕРЕМХОВО №6;0;;;;;53.18;103.03;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;81;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.726511;2021-02-26 17:10:52.726511+08;f;0104000020E610000001000000010100000052B81E85EBC15940D7A3703D0A974A40;;;;;
5002;Агрометеорологический пост;0;ФГБУ Иркутское УГМС;КУРЕТЬ;0;65607;5249106141;;65607;52.81;106.23;5;138;Отсутствует;1;0;0;0;0;4;0;0;0;1;0;;82;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.743405;2021-02-26 17:10:52.743405+08;f;0104000020E61000000100000001010000001F85EB51B88E5A4048E17A14AE674A40;;;;;
4893;Гидрологический пост;1;ФГБУ Иркутское УГМС;ГЕОРГИЕВКА;0;;5532097360;;;55.53;97.60;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;83;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.761198;2021-02-26 17:10:52.761198+08;f;0104000020E61000000100000001010000006666666666665840A4703D0AD7C34B40;;;;;
6125;Гидрологический пост;3;ФГБУ Иркутское УГМС;ИРКУТСК;0;;;;;52.28;104.28;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;84;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.780483;2021-02-26 17:10:52.780483+08;f;0104000020E610000001000000010100000052B81E85EB115A40A4703D0AD7234A40;;;;;
4976;Озерный гидрометеорологический пост;1;ФГБУ Иркутское УГМС;БРАТСКАЯ КАДА;0;;550310206;;;55.05;102.10;5;138;Братский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;85;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.798367;2021-02-26 17:10:52.798367+08;f;0104000020E610000001000000010100000066666666668659406666666666864B40;;;;;
4914;Гидрологический пост;1;ФГБУ Иркутское УГМС;КУЛТУК;2;;;;;51.72;103.70;5;138;Байкальский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;86;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.818822;2021-02-26 17:10:52.818822+08;f;0104000020E6100000010000000101000000CDCCCCCCCCEC59405C8FC2F528DC4940;;;;;
4547;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;ГОРЯЧИНСК;0;30731;5300831;;;52.98;108.28;5;104;Бурятский ЦГМС;3;0;0;0;0;0;0;0;0;1;0;;87;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.833524;2021-02-26 17:10:52.833524+08;f;0104000020E610000001000000010100000052B81E85EB115B403D0AD7A3707D4A40;;;;;
5883;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;ТУНГОКОЧЕН (ГП ПРИ ТУНГОКОЧЕН М)-р.Каренга;1;;;;;53.53;115.63;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;90;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.891316;2021-02-26 17:10:52.891316+08;f;0104000020E6100000010000000101000000B81E85EB51E85C40A4703D0AD7C34A40;;;;;
5030;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;ШЕЛЕХОВ №1;0;;;;;52.27;104.33;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;92;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.927881;2021-02-26 17:10:52.927881+08;f;0104000020E610000001000000010100000085EB51B81E155A40C3F5285C8F224A40;;;;;
5941;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ЕЛАНЦЫ (ГП ПРИ ЕЛАНЦЫ М);0;;;;;52.80;106.42;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;93;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.952302;2021-02-26 17:10:52.952302+08;f;0104000020E61000000100000001010000007B14AE47E19A5A406666666666664A40;;;;;
31653;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;АНИКИНО (ГП при  ПОКРОВКА М)- р.Шилка;0;;;;;53.43694444444444;120.3375;6;;Отсутствует;1;0;0;3;0;0;0;0;0;1;;;94;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.972944;2021-02-26 17:10:52.972944+08;f;0104000020E61000000100000001010000009A99999999155E406587A9CBEDB74A40;;;;;
4673;Гидрологический пост;1;ФГБУ Забайкальское УГМС;МОГОЧА-р.Могоча;1;;;;;53.77;119.80;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;95;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:52.996468;2021-02-26 17:10:52.996468+08;f;0104000020E61000000100000001010000003333333333F35D40C3F5285C8FE24A40;;;;;
5831;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;БУКУКУН (ГП ПРИ БУКУКУН М)-р.Букукун;1;;;;;49.45;111.13;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;0;0;;96;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.018878;2021-02-26 17:10:53.018878+08;f;0104000020E6100000010000000101000000B81E85EB51C85B409A99999999B94840;;;;;
4544;Метеорологическая станция;3;ФГБУ Забайкальское УГМС;БУКУКУН;0;30948;4951111;;;49.45;111.13;6;175;Отсутствует;3;0;0;0;0;0;0;0;0;0;0;;97;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.035363;2021-02-26 17:10:53.035363+08;f;0104000020E6100000010000000101000000B81E85EB51C85B409A99999999B94840;;;;;
5300;Гидрологический пост;1;ФГБУ Иркутское УГМС;УСТЬ-КУТ (ЗАКУТЬЕ);0;;;;;56.80;105.80;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;98;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.055678;2021-02-26 17:10:53.055678+08;f;0104000020E61000000100000001010000003333333333735A406666666666664C40;;;;;
5852;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;ТРОИЦКИЙ ПРИИСК (ГП ПРИ ТРОИЦКИЙ ПРИИСК М)-р.Чина;1;;;;;54.60;113.12;5;104;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;0;0;;100;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.095268;2021-02-26 17:10:53.095268+08;f;0104000020E610000001000000010100000048E17A14AE475C40CDCCCCCCCC4C4B40;;;;;
4611;Метеорологическая станция;3;ФГБУ Забайкальское УГМС;ХАМНИГАДАЙСКАЯ;0;30929;5010751;;30929;50.12;107.45;5;104;Бурятский ЦГМС;3;0;0;0;0;0;0;0;0;0;0;;101;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.11286;2021-02-26 17:10:53.11286+08;f;0104000020E6100000010000000101000000CDCCCCCCCCDC5A408FC2F5285C0F4940;;;;;
4954;Гидрологический пост;1;ФГБУ Иркутское УГМС;ТУНГУСЫ;0;;5246102261;;;52.76;102.43;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;103;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.151576;2021-02-26 17:10:53.151576+08;f;0104000020E6100000010000000101000000EC51B81E859B5940E17A14AE47614A40;;;;;
4672;Гидрологический пост;1;ФГБУ Забайкальское УГМС;МОГОЙТУЙ-р.Могойтуй;0;;511711454;;;51.28;114.95;6;175;Отсутствует;1;0;0;3;0;0;0;0;0;0;0;;104;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.188473;2021-02-26 17:10:53.188473+08;f;0104000020E6100000010000000101000000CDCCCCCCCCBC5C40A4703D0AD7A34940;;;;;
4931;Гидрологический пост;1;ФГБУ Иркутское УГМС;ОРЛИК;0;;;;;52.5;99.81666666666666;5;104;Байкальский ЦГМС;0;0;0;3;0;0;0;0;0;1;0;;106;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.225078;2021-02-26 17:10:53.225078+08;f;0104000020E61000000100000001010000004444444444F458400000000000404A40;;;;;
4885;Гидрологический пост;1;ФГБУ Иркутское УГМС;БОДАЙБО;0;;;;;57.82;114.17;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;108;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.259811;2021-02-26 17:10:53.259811+08;f;0104000020E61000000100000001010000007B14AE47E18A5C40295C8FC2F5E84C40;;;;;
4760;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;УЛАН-УДЭ N4;0;;518076;;;51.83;107.60;5;104;Бурятский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;109;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.276203;2021-02-26 17:10:53.276203+08;f;0104000020E61000000100000001010000006666666666E65A400AD7A3703DEA4940;;;;;
4790;Метеорологическая станция;2;ФГБУ Забайкальское УГМС;ТАНХОЙ;0;30824;5160511;;;51.55;105.10;5;104;Бурятский ЦГМС;3;0;0;0;0;0;0;0;0;1;0;;110;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.293108;2021-02-26 17:10:53.293108+08;f;0104000020E61000000100000001010000006666666666465A406666666666C64940;;;;;
5009;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;АНГАРСК №26;0;;;;;52.57;103.95;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;111;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.310883;2021-02-26 17:10:53.310883+08;f;0104000020E6100000010000000101000000CDCCCCCCCCFC5940295C8FC2F5484A40;;;;;
5017;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;БАЙКАЛЬСК №48;0;;;;;51.65;104.13;5;138;Байкальский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;112;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.329265;2021-02-26 17:10:53.329265+08;f;0104000020E6100000010000000101000000B81E85EB51085A403333333333D34940;;;;;
6722;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;БАЙКАЛЬСК №47;0;;;;;51.65;104.13;5;138;Байкальский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;113;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.349059;2021-02-26 17:10:53.349059+08;f;0104000020E6100000010000000101000000B81E85EB51085A403333333333D34940;;;;;
5018;Пост наблюдения за загрязнением природной среды;0;ФГБУ Иркутское УГМС;БИРЮСИНСК №2;0;;;;;55.97;97.78;5;138;Отсутствует;0;0;0;0;0;0;0;0;0;1;0;;114;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.367598;2021-02-26 17:10:53.367598+08;f;0104000020E610000001000000010100000052B81E85EB7158405C8FC2F528FC4B40;;;;;
4729;Пристанционный гидрологический пост;3;ФГБУ Забайкальское УГМС;НЕЛЯТЫ (ГП ПРИ ТРОИЦКИЙ ПРИИСК М)-р.Витим;1;;563011540;;;56.50;115.67;6;175;Бурятский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;115;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.389515;2021-02-26 17:10:53.389515+08;f;0104000020E61000000100000001010000007B14AE47E1EA5C400000000000404C40;;;;;
6110;Гидрологический пост;2;ФГБУ Забайкальское УГМС;МОЛОКАНКА-р.Аргунь;0;;;;;49.53;117.87;6;175;Отсутствует;0;0;0;4;0;0;0;0;0;1;0;;116;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.412544;2021-02-26 17:10:53.412544+08;f;0104000020E610000001000000010100000048E17A14AE775D40A4703D0AD7C34840;;;;;
4768;Пост наблюдения за загрязнением природной среды;0;ФГБУ Забайкальское УГМС;ГУСИНООЗЕРСК N1;0;;515711338;;;51.95;113.63;5;104;Бурятский ЦГМС;0;0;0;0;0;0;0;0;0;1;0;;118;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.45043;2021-02-26 17:10:53.45043+08;f;0104000020E6100000010000000101000000B81E85EB51685C409A99999999F94940;;;;;
4964;Гидрологический пост;1;ФГБУ Иркутское УГМС;ХОР-ТАГНА;0;;5325101341;;;53.41;101.56;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;119;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.469179;2021-02-26 17:10:53.469179+08;f;0104000020E6100000010000000101000000A4703D0AD763594014AE47E17AB44A40;;;;;
4736;Озерный гидрометеорологический пост;1;ФГБУ Забайкальское УГМС;ЧИТА-оз.Кенон;1;;520211324;;;52.03;113.40;6;175;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;120;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.492291;2021-02-26 17:10:53.492291+08;f;0104000020E61000000100000001010000009A99999999595C40A4703D0AD7034A40;;;;;
5968;Пристанционный гидрологический пост;3;ФГБУ Иркутское УГМС;МАМАКАНСКАЯ ГЭС Н/Б (ГП ПРИ МАМАКАН Г);0;;;;;57.82;114.17;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;121;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.519135;2021-02-26 17:10:53.519135+08;f;0104000020E61000000100000001010000007B14AE47E18A5C40295C8FC2F5E84C40;;;;;
5945;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ИСТОК АНГАРЫ (ОГП ПРИ ИСТОК АНГАРЫ М);0;;;;;51.87;104.82;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;122;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.539899;2021-02-26 17:10:53.539899+08;f;0104000020E610000001000000010100000014AE47E17A345A408FC2F5285CEF4940;;;;;
4956;Гидрологический пост;2;ФГБУ Иркутское УГМС;ТАЛАЯ;0;;5536097450;;;55.60;97.75;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;123;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.559437;2021-02-26 17:10:53.559437+08;f;0104000020E61000000100000001010000000000000000705840CDCCCCCCCCCC4B40;;;;;
4642;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ВЕРХНЯЯ ЗАИМКА-р.Верхняя Ангара;1;;;;;55.85;110.15;5;104;Бурятский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;124;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.584398;2021-02-26 17:10:53.584398+08;f;0104000020E61000000100000001010000009A99999999895B40CDCCCCCCCCEC4B40;;;;;
5866;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;БАТАКАН (ГП ПРИ БАТАКАН М)-р.Газимур;1;;;;;52.07;118.83;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;0;0;;125;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.61753;2021-02-26 17:10:53.61753+08;f;0104000020E610000001000000010100000085EB51B81EB55D40295C8FC2F5084A40;;;;;
4650;Гидрологический пост;1;ФГБУ Забайкальское УГМС;ЗАКАМЕНСК-р.Модонкуль;0;;;;;50.38;103.30;5;104;Бурятский ЦГМС;0;0;0;3;0;0;0;0;0;1;0;;126;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.63833;2021-02-26 17:10:53.63833+08;f;0104000020E61000000100000001010000003333333333D35940713D0AD7A3304940;;;;;
5823;Пристанционный гидрологический пост;1;ФГБУ Забайкальское УГМС;АЛЕКСАНДРОВСКИЙ З-Д (ГП ПРИ АЛЕКСАНДРОВСКИЙ ЗАВОД М)-р.Газимур;1;;;;;50.92;117.93;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;0;0;;127;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.665302;2021-02-26 17:10:53.665302+08;f;0104000020E6100000010000000101000000EC51B81E857B5D40F6285C8FC2754940;;;;;
5962;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ХАДАМА (ГП ПРИ ХАДАМА М);0;;;;;53.95;98.81;5;138;Отсутствует;0;0;0;3;0;0;0;0;0;1;0;;128;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.685574;2021-02-26 17:10:53.685574+08;f;0104000020E6100000010000000101000000A4703D0AD7B358409A99999999F94A40;;;;;
5959;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;ТОМПА (ОГП ПРИ ТОМПА М);0;;;;;55.11666666666667;109.75;5;104;Байкальский ЦГМС;0;0;0;2;0;0;0;0;0;1;0;;130;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.72465;2021-02-26 17:10:53.72465+08;f;0104000020E61000000100000001010000000000000000705B40EFEEEEEEEE8E4B40;;;;;
5955;Пристанционный гидрологический пост;1;ФГБУ Иркутское УГМС;САРАМ (ГП ПРИ САРАМ М);0;30605;533012;;;53.35;101.20;5;138;Отсутствует;0;0;0;2;0;0;0;0;0;1;0;;131;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.75173;2021-02-26 17:10:53.75173+08;f;0104000020E6100000010000000101000000CDCCCCCCCC4C5940CDCCCCCCCCAC4A40;;;;;
4940;Гидрологический пост;1;ФГБУ Иркутское УГМС;САВВАТЕЕВКА;0;;5227103401;;;52.45;103.67;5;138;Отсутствует;1;0;0;3;0;0;0;0;0;1;0;;132;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.777431;2021-02-26 17:10:53.777431+08;f;0104000020E61000000100000001010000007B14AE47E1EA59409A99999999394A40;;;;;
4683;Гидрологический пост;1;ФГБУ Забайкальское УГМС;РАЗЬЕЗД МОСТОВОЙ-р.Селенга;1;;520210729;;;52.03;107.48;5;104;Бурятский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;133;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.803291;2021-02-26 17:10:53.803291+08;f;0104000020E61000000100000001010000001F85EB51B8DE5A40A4703D0AD7034A40;;;;;
5855;Пристанционный гидрологический пост;2;ФГБУ Забайкальское УГМС;УРЮПИНО (ГП ПРИ УРЮПИНО М)-р.Аргунь;1;;;;;52.77;120.02;6;175;Отсутствует;0;0;0;2;0;0;0;0;0;0;0;;134;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.833659;2021-02-26 17:10:53.833659+08;f;0104000020E6100000010000000101000000E17A14AE47015E40C3F5285C8F624A40;;;;;
4772;Гидрологический пост;1;ФГБУ Забайкальское УГМС;МАЛЕТА-р.Хилок;1;;;;;50.83;108.40;;175;Отсутствует;1;0;0;2;0;0;0;0;0;1;0;;135;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.855834;2021-02-26 17:10:53.855834+08;f;0104000020E61000000100000001010000009A99999999195B400AD7A3703D6A4940;;;;;
6174;Гидрологический пост;1;ФГБУ Забайкальское УГМС;КИКА-р.Кика;1;;523010801;;;52.50;108.03;5;104;Бурятский ЦГМС;1;0;0;2;0;0;0;0;0;1;0;;136;f;;50f7a1d80d58140037000006;;2021-02-26 17:10:53.876392;2021-02-26 17:10:53.876392+08;f;0104000020E610000001000000010100000052B81E85EB015B400000000000404A40;;;;;
