"type";"id";"is_deleted";"symbol";"created_by";"edited_by";"edited_on";"created_on";"published";"geom"
"федеральная";168;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.658299";"2017-04-18 18:15:04.658299+09";f;"0105000020E6100000010000000102000000120000009B3A8F8AFFFF5A40BF60376C5B604740809D9B36E3005B409293895B055F4740CC46E7FC14035B40ED82C135775C4740DAC70A7E1B075B4054E23AC615594740745C8DEC4A095B405797530262564740029CDEC5FB0C5B40F052EA927152474076525F96760F5B404AECDADE6E4F47406E88F19A57105B40F568AA27F34D47407903CC7C07125B40D2A6EA1ED94A47403FFF3D78ED135B40282B86AB034647409E44847F11165B408A1C226E4E3F47404ACFF41263165B40446CB070923C4740A67C08AA46165B4009A69A594B394740E199D024B1165B40240F4416693647403F3A75E5B3175B402FFCE07CEA32474088BEBB9525185B409EB64604E33047406FD6E07D55185B409B5AB6D6172F4740C13BF9F4D8175B409F7422C1542D4740"
"федеральная";132;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.587221";"2017-04-18 18:15:04.587221+09";f;"0105000020E61000000100000001020000004C000000501A6A1492B1594056444DF4F9204740A56950340FB15940A243E048A01D47402D23F59ECAB059406CB07092E61B4740FC8F4C874EB05940BDE0D39CBC1A4740DEAAEB504DAF5940A4C7EF6DFA194740CC26C0B0FCAC5940A872DA537218474045F0BF95ECA35940D42B6519E20E4740F12C414640A159409831056B9C0B4740541C075E2DA0594092AE997CB30947404208C897509F59409FE8BAF083074740C7D8092FC19E594061FD9FC37C0547402922C32ADE9D594062A3ACDF4C044740FAB7CB7EDD9C59408313D1AFAD03474050E27327D89B5940A1664815C50347409450FA42C8995940ED647094BC044740E35295B6B8975940EFACDD76A1054740F9821612309659407BDD2230D605474070B54E5C8E945940490ED8D5E40547404EB4AB90F29259401D39D21918054740E3A430EF71915940C2887D0228044740DE8D0585419059402AC423F1F20247400403081F4A8E594059501894690047405BD2510E668D5940359A5C8C81FF4640E9B81AD9958A59409D9B36E334FE46409624CFF57D895940B77F65A549FD46409E5C5320B3885940BB7F2C4487FC4640F65FE7A6CD8259400491459A78F5464036936FB6B981594061FBC9181FF44640B6F468AA27815940F0A2AF20CDF246408D63247B848059408DEF8B4B55F046403A07CF84268059402C9ACE4E06EF4640E92CB308C57D594067EF8CB62AED464097E65608AB7C594078B306EFABEC4640AE2990D9597B59409BE7887C97EC46400F7BA180ED795940FDA4DAA7E3EB4640D1E97937167959409CFBABC77DEB4640FD2E6CCD56765940560BEC3191EA46403E59315C1D7559400BCF4BC5C6EA4640DB3521AD3174594065ABCB2901EB4640A5BE2CEDD47259409701672959EC464009FD4CBD6E6E59402A3A92CB7FF04640A4A7C821E2695940D5963AC8EBF5464019AA622AFD66594076E272BC02F746407311DF89596159407171546EA2F8464056293DD34B5D5940EBC726F911FB4640731074B4AA5B59406AA2CF4719FB46403EEB1A2D075B5940EF75525F96FA4640D8F4A0A0145A5940B5FD2B2B4DFA4640B1FCF9B66059594016A1D80A9AFA46404E64E6029758594086032159C0FA4640B0E595EB6D575940E5EE737CB4FA46408A5A9A5B2154594018E945ED7EF94640CE88D2DEE04E59405E9ECE15A5F646403082C64CA24D594061C614AC71F646406E4E2503404C5940C556D0B4C4F6464053978C63244B5940A1BFD02346F74640D2C3D0EAE4495940DE9046054EF8464003249A401148594015E2917879FA46405D177E703E415940EB387EA8340047408B5242B0AA3A5940C3B645990D084740D029C8CF4638594084F3A963950847402429E961683659407D93A641D1084740EA40D653AB3459404A97FE25A908474087A5811FD5335940CD902A8A570947409C51F355F2315940DD7A4D0F0A0C474021E9D32AFA3059407B134372320F4740F4346090F42F5940E7FD7F9C30154740207C28D1922F594031B5A50EF21647401990BDDEFD2D59405D177E703E1947404B2025766D2C594031B3CF6394174740BB0ED594642A5940F54718062C1547400B62A06B5F27594037C478CDAB1047404ED53DB2B922594022C32ADEC80A47404C88B9A46A1D5940A81DFE9AAC0347400A6AF816D61B59401A87FA5DD80247404F232D95B7195940E02BBAF59A024740"
"федеральная";133;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.589065";"2017-04-18 18:15:04.589065+09";f;"0105000020E610000001000000010200000015000000F20703CFBDA55A40FC36C478CD634740876F61DD78A45A400E164ED2FC61474006D671FC50A15A40FFB3E6C75F5E4740D52137C30DA05A4032E36DA5D75C4740B020CD58349F5A40742843554C5B47405F7D3CF4DD9E5A402446CF2D74594740E0BBCD1B279F5A4069C36169E0574740707CED9925A05A40FEB627486C55474060066344A2A05A40DB6B41EF8D53474092088D60E3A05A40EB73B515FB4F474045F6419605A15A4083DA6FED444B4740CCECF318E5A05A40B37C5D86FF4247400E4FAF9465A05A40D8B969334E3D4740E7E099D024A05A40A2D3F36E2C3A4740389ECF807A9F5A40A1A3552DE9364740DCDAC2F3529D5A40098D60E3FA2F4740F3C98AE1EA9B5A400F5EBBB4E12A474065C39ACAA29A5A40E561A1D6342747409AB33EE5989A5A40BFB7E9CF7E244740B727486C779A5A404D10751F802247404CA60A46259A5A407098689082214740"
"прочая";134;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.590379";"2017-04-18 18:15:04.590379+09";f;"0105000020E6100000010000000102000000080000009F3C2CD49AE2594087A757CA3254484098FC4FFEEEE4594066DD3F16A2594840AFB14B546FE55940BC9179E40F5C484097FE25A94CE559402A8D98D9E75D4840CB9C2E8B89E459404F07B29E5A5F4840787E5182FEE259401B12F758FA6248406D205D6C5AE259405F28603B186548402592E86514E2594009A4C4AEED674840"
"прочая";135;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.591598";"2017-04-18 18:15:04.591598+09";f;"0105000020E610000001000000010200000010000000ECBE6378ECBD59401FD7868A718C4740AD4F39268BBD5940E94317D4B78A474050A6D1E462BD594051A04FE449884740FD4E93196FBD59400B46257502864740D0B69A75C6BD59403F1A4E999B7F474004E8F7FD9BBD5940F86D88F19A7D4740F12DAC1BEFBC5940E67805A2277B47403CBCE7C072BB594012F758FAD0774740B22C98F8A3BA5940751DAA29C9764740FB5C6DC5FEB859408D7BF31B267647400D1AFA27B8B65940EE26F8A6E97547400D8AE6012CB5594063D34A219075474041D3122BA3B3594058E1968FA47447403AC9569753B259407B6B60AB047347406116DA39CDB25940B1F9B83654704740D15966118AB2594060B01BB62D6E4740"
"федеральная";136;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.593257";"2017-04-18 18:15:04.593257+09";f;"0105000020E610000001000000010200000004000000070B2769FE125A4059C4B0C398AC47401002F22554115A401A8BA6B393AB474070ED444948105A405C397B67B4AB474025E99AC9370E5A40E6B2D1393FAD4740"
"прочая";137;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.597355";"2017-04-18 18:15:04.597355+09";f;"0105000020E61000000100000001020000002C0000006F2F698CD664584033F9669B1B194740F0C2D66CE565584047938B31B018474015C440D7BE675840F6D4EAABAB1847408CDAFD2AC0685840F9D7F2CAF51847401B2FDD24066B5840B151D66F261A4740EF384547726C5840BAA3FFE55A1A4740E869C020E96D58407898F6CDFD194740D9CD8C7E346E58406C5ED5592D1A47405D3123BC3D7158401D59F965301C4740A96C58535972584061E3FA777D1C47409CDB847B6573584032E54350351C47401E4FCB0F5C7558408B355CE49E1A47400A80F10C1A76584033535A7F4B1A4740315BB22AC27758402F8A1EF8181A474020D099B4A97858401D01DC2C5E1A4740E00F3FFF3D79584069A9BC1DE11A47406F2D93E1787A58405646239F571C47408EAF3DB3247B58402288F370021D47405A9C31CC097C5840F8F9EFC16B1D474030BABC395C7D5840460BD0B69A1D4740D0B52FA0177E584022C154336B1D4740A4E029E44A7F5840DB6AD619DF1D4740E333D93F4F80584010035DFB021E474079AF5A99F0805840259694BBCF1D4740A04E7974238258401C23D923D41C47409D64ABCB29835840F6402B30641B4740B05417F03285584084BD892139174740E690D442C98558408099EFE02716474077A04E797486584068E89FE0621547408A8F4FC8CE8858401407D0EFFB1347402E724F57778958408448861C5B134740786000E1438A5840906802452C1247404930D5CC5A8B5840C974E8F4BC0F4740DD26DC2BF38B584038A11001870E47402DD0EE90628C5840E0A128D0270E474034130CE71A8D5840FE9DEDD11B0E474039F06AB9338E5840723788D68A0E474017F2086EA48F5840FBCC599F720E4740CAC2D7D7BA9158408944A165DD0D47403048FAB48A92584033880FECF80D47404487C0914093584098874CF9100E474049D8B79388945840C6A70018CF0E47404436902E3696584080608E1EBF0F4740EE5EEE93A398584050FEEE1D35104740"
"прочая";138;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.599402";"2017-04-18 18:15:04.599402+09";f;"0105000020E61000000100000001020000001400000060ADDA35218758400B9755D80C544740C5AD8218E88658407381CB63CD5247404E469561DC865840A6272CF1805047404DBF44BC75875840302DEA93DC4D4740E00ED4298F8758402B85402E714C47401D7233DC808758405891D101494A4740DCF126BF45875840199128B4AC474740B324404D2D875840DD9733DB15464740B1F9B83654875840F183F3A9634547409A44BDE0D3875840DE3994A12A444740041E1840F888584052D32EA6994247409947FE60E08A5840AB764D486B404740E6ADBA0ED58B58409BFEEC478A3E4740BDC3EDD0B08C5840AF95D05D123B4740BC3C9D2B4A8D584060B1868BDC3947405A0EF450DB8E58403F70952710384740041F8315A7915840C6F8307BD9344740D481ACA7569358407094BC3AC73247403A5794128295584079B0C56E9F2F4740643F8BA5489758408CBD175FB42D4740"
"федеральная";139;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.601026";"2017-04-18 18:15:04.601026+09";f;"0105000020E61000000100000001020000001B0000006DC5FEB27B0A5940713D0AD7A3D048404417D4B7CC07594061A92EE065D448401213D4F02D065940183F8D7BF3D748409E996038D7045940A4349BC761DC4840587380608E045940842A357BA0DF4840FCFCF7E0B5045940711FB935E9E248402A8BC22E8A045940CC43A67C08E44840DF3653211E03594056F0DB10E3E74840D4F02DAC1B025940C03DCF9F36EA4840CB67791EDC01594033A9A10DC0EC484080B56AD7840159403EB48F15FCF04840C767B27F9E005940378E588B4FF54840E509849D6200594086A92D7590F748401024EF1CCAFF5840C651B9895AFA4840F3ACA415DFFE58408E210038F6FE48401F477364E5FE5840A9143B1A8700494066136058FEFE584050ABE80FCD044940378E588B4FFF5840C976BE9F1A074940B952CF8250005940ADDC0BCC0A094940AA454431790059409946938B310A49401F49490F430059409E279EB3050C49403D2CD49AE6FF584012FB04508C0E4940C860C5A9D6FF584006F2ECF2AD0F4940268C6665FBFF5840A438471D1D114940E90B21E7FD005940AF44A0FA07174940F2255470780259401B0DE02D901C4940B8239C16BC0559409DBE9EAF592A4940"
"федеральная";140;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.602567";"2017-04-18 18:15:04.602567+09";f;"0105000020E61000000100000001020000003A000000E8A38CB8007E5A407FFB3A70CEB24840DA571EA4A7795A40CEFE40B96DB34840A75B76887F785A40BD19355F25B34840580053060E785A404F5B238271B24840A774B0FECF775A4056BC9179E4AF484030D461855B775A401DAB949EE9AD48404C1C7920B2755A401D05888219AB484093A7ACA6EB735A40CCED5EEE93A74840091B9E5E29715A404CA8E0F082A0484098DC28B2D66F5A40A855F487669E48400DE198654F6E5A40AF5FB01BB69D4840FD497CEE046B5A40C32B499EEB994840624D6551D8665A40AF5A99F04B934840F549EEB089635A40B6D8EDB3CA8E48407BDB4C8578615A40E82FF488D18D4840077E54C37E605A401C60E63BF88D48407AE1CE85915D5A40552E54FEB58E4840EA08E066F15B5A40698B6B7C268F4840C79E3D97A9595A404B395FECBD8E48408E739B70AF585A407575C7629B8E48409160AA99B5575A4032755776C18E4840E0490B9755565A402158552FBF8F48400FB6D8EDB3535A40761893FE5E924840850A0E2F88505A407289230F44944840CE35CCD0784E5A40E17F2BD9B19548408A01124DA04C5A40132A38BC209648406B0C3A21744A5A40419DF2E846964840990F087426495A4075012F336C964840C0CE4D9B71475A40537B116DC7964840F816D68D77465A408FC70C54C6974840C4AF58C345455A40CB13083BC5984840DE76A1B94E435A40C64E78094E99484062A06B5F40415A400ABABDA4319A484074982F2FC03E5A40431D56B8E59B48405C3E92921E3D5A40C5758C2B2E9C4840ADC3D155BA3A5A40A6423C122F9B48409607E92972385A40FA5FAE450B9A4840B9AAECBB22365A4004AC55BB26984840E73922DFA5345A406117450F7C964840278925E5EE315A407DE71725E89548406420CF2EDF2F5A407E01BD70E7944840B1C05774EB2D5A403D2CD49AE693484017821C94302C5A40F01472A59E914840BF4868CBB9295A40D7FA22A12D8D4840AC1C5A643B275A40265305A3928A4840D55DD90583245A40EDB8E177D3874840569C6A2DCC225A40BF2A172AFF86484006D9B27C5D215A40ED647094BC86484063B323D5771D5A403FC8B260E28548406D0377A04E1C5A409B9141EE22864840198C1189421B5A4021205F420587484015A930B610195A40E1EB6B5D6A884840A75D4C33DD155A401349F4328A89484098C3EE3B86125A4046EC1340318A4840D55C6E30D40E5A4022E17B7F838A4840BBECD79DEE0A5A40B0E42A16BF894840629E95B4E2085A40925B936E4B884840F5673F5244055A4063B83A00E2844840"
"федеральная";141;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.604372";"2017-04-18 18:15:04.604372+09";f;"0105000020E61000000100000001020000002200000050C8CEDBD8AC5A40C138B874CCF14740F086342A70A85A4061527C7C42EE4740C8B3CBB73EA75A4056B60F79CBED4740CA54C1A8A4A65A40D7DB662AC4ED47402EC72B103DA65A40EC6D3315E2ED4740D0B359F5B9A55A403657CD7344EE4740374F75C8CDA25A4055FA0967B7F047407444BE4BA99F5A407638BA4A77F5474016325706D59E5A40DAA9B9DC60F64740B2135E82539E5A40AE80423D7DF64740077DE9EDCF9C5A402F6B6281AFF64740D9AF3BDD799B5A4008E9297288F64740DBDB2DC901995A40DBFCBFEAC8F54740EE940ED6FF945A40787E5182FEF44740B83EAC376A935A403046240A2DF54740A6D590B8C7905A40183F8D7BF3F54740481B47ACC58E5A404703780B24F647404BC972124A8D5A408B54185B08F64740CA6E66F4A38B5A40CE1B278579F547406F1118EB1B8A5A40B47405DB88F54740596B28B517885A40111D024702F54740CB9C2E8B89865A4053245F09A4F4474014967840D9835A40200DA7CCCDF34740C993A46B267D5A40212235ED62F04740B1DCD26A487A5A406FF1F09E03EF4740B5A84F7287775A4079E8BB5B59EE47401975ADBD4F755A40C72DE6E786EE47401E3526C45C725A402C8194D8B5EF4740774D486B0C705A40386BF0BE2AF14740876EF607CA6C5A40ADBD4F55A1F347400839EFFFE36A5A40593332C85DF44740105CE50984695A409886E12362F44740ACE28DCC23685A405B9544F641F4474096218E7571665A40EB6E9EEA90F34740"
"федеральная";142;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.606068";"2017-04-18 18:15:04.606068+09";f;"0105000020E610000001000000010200000024000000240F441669CF5A40B28174B169E547407E74EACA67CF5A40D3BD4EEACBE2474064CE33F625CF5A40247CEF6FD0E0474096067E54C3CE5A4027C286A757DC474085984BAAB6CE5A4074D4D17135DA474093C49272F7CE5A40BFD18E1B7ED747406420CF2EDFCF5A40C0E95DBC1FD147407C293C6876D05A40327381CB63CF4740FDBE7FF3E2D15A409983A0A355CD4740342BDB87BCD35A4000AAB8718BCB4740A94F72874DD65A40F303577902C947404A99D4D006DA5A4025E7C41EDAC347409FE8BAF083DA5A40F5BEF1B567C2474033FAD170CADA5A40C40B2252D3C047408FDE701FB9DA5A40A3EA573A1FBE4740A83462669FDA5A40E0F3C308E1BB4740DBA2CC0699DA5A4033349E08E2BA4740F06AB93313DB5A4040A19E3E02B94740914259F8FADD5A406938656EBEB34740D76A0F7BA1E05A40D1EB4FE273AF474095EF1989D0E15A4076172829B0AC4740D6C743DFDDE45A40699082A790A14740A12FBDFDB9E75A40BAF770C971974740B87878CF81EA5A40554B3ACAC18A47405C01857AFAED5A4066BB421F2C7D4740E3A9471ADCEE5A40CB863595457B47406A183E22A6F05A40E1D407927778474058E2016553F15A403D9E961FB8764740958098840BF25A402E8ECA4DD4724740F44F70B1A2F25A405985CD00176E474000A8E2C62DF35A40438D4292596B474033E202D028F45A40734BAB2171694740BE8575E3DDF55A40BFF4F6E7A267474050E449D235F95A4020EC14AB066547402AC8CF46AEFD5A4062C092AB586247409B3A8F8AFFFF5A40BF60376C5B604740"
"федеральная";143;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.607678";"2017-04-18 18:15:04.607678+09";f;"0105000020E610000001000000010200000012000000B2F1608BDDB15A40C93EC8B260F247409ACE4E0647B25A402FA2ED98BAED47408FFE976BD1B15A400FB9196EC0EB474015FF774485AF5A400B992B836AE74740A1BAB9F8DBAE5A40EDD5C743DFE547407555A01683AE5A40D714C8EC2CE44740B8E52329E9AE5A406F66F4A3E1E247407214200A66AF5A401E8CD82780E2474082751C3F54B05A40365A0EF450E14740267156444DB45A409BE3DC26DCDD4740FB40F2CEA1B55A4032AD4D637BDD4740516B9A779CB65A408A39083A5ADD47401EDC9DB5DBB75A408599B67F65DD4740F2D077B7B2B85A40069CA56439DD4740FF03AC55BBB95A40E126A3CA30DC4740359BC76130BB5A403370404B57DA4740770FD07D39BC5A406669A7E672D947405D86FF7403BE5A406F46CD57C9D94740"
"федеральная";144;f;"";"57cd206ea47f4dd00900000f";"";"2017-04-18 18:15:04.609281";"2017-04-18 18:15:04.609281+09";f;"0105000020E6100000010000000102000000520000003BDF4F8D97E95940A29BFD8172DD49403541D47D00E9594084F57F0EF3DD49409B594B0169E85940300F99F221DE4940477364E597E759405EBC1FB75FDE494098BD6C3B6DE659407880272D5CDE494069520ABABDE35940F47002D369DD4940986DA7AD11E15940FA0B3D62F4DC4940D594641D8EDF5940BDAB1E300FDD4940E5EE737CB4DB59409F1D705D31DD4940EDD5C743DFD75940E5B9BE0F07DD494098DD938785D55940C216BB7D56DD494086AE44A0FAD25940EAB303AE2BDE494068E89FE062D15940271763601DDF4940D7187442E8CF594024B726DD96E0494069FCC22B49CE5940363FFED2A2E249401B9FC9FE79CD5940F88BD99255E34940664B5645B8CC5940452E3883BFE3494012691B7FA2CB59409F3E027FF8E34940BC5AEECC04C959405C8DEC4ACBE449401BA034D428C659402A73F38DE8E44940F817416326C3594071C971A774E4494076C24B70EABF5940A71FD4450AE349403DD4B66114BF59409AED0A7DB0E2494097546D37C1BB5940CC0D863AACE049403B54539275B759408F368E588BDD4940FB1F60ADDAB4594085B53176C2DB494043723271ABB3594018247D5A45DB49403509DE9046B25940A357039486DA494059897956D2AF59400BB5A679C7D94940FC3559A31EAD594098A25C1ABFD849408753E6E61BAC5940B5E0455F41D849403B70CE88D2A859402BA6D24F38D7494015ADDC0BCCA759401211FE45D0D64940A79201A08AA65940DDCF29C8CFD649403B8C497F2FA459407E3A1E3350D749408ACBF10A449E59405245F12A6BD74940A2D11DC4CE9B5940D8B969334ED74940D89B1892939A5940927538BA4AD749401A3048FAB498594065E08096AED64940E4654D2CF09559408177F2E9B1D54940020D36751E95594097FE25A94CD54940B4C9E1934E935940E3C62DE6E7D44940AC58FCA6B0915940A017EE5C18D54940B5C189E8D78C5940338D261763D64940834F73F2228A5940E7A7380EBCD649407B4ACE893D865940234A7B832FD649407F4FAC53E5835940FB20CB8289D54940C57421567F815940A8E15B5837D44940A2410A9E427F594005172B6A30D349407EA7C98CB77D5940374F75C8CDD2494062BA10AB3F7C59400D1AFA27B8D24940C3BCC799267B5940215A2BDA1CD349405C936E4BE4795940B94F8E0244D349405DA5BBEB6C7459400D8E9257E7D24940D9092FC1A97259402907B30930D24940A5BDC11726705940001AA54BFFD04940C6A86BED7D6D594039B35DA10FD0494014CB2DAD866B5940A4FD0FB056CF4940F54C2F31966959402E5393E00DCF49408369183E2267594094DDCCE847CF49405DFC6D4F906559404E999B6F44CF4940BCEA01F390625940B74604E3E0CE4940583B8A73D4615940CE5147C7D5CE49403D7D04FEF05E5940F5F6E7A221CF4940FE43FAEDEB5B59408449F1F109CF4940FDDB65BFEE5859409679ABAE43CF494029EB3713D3575940C66B5ED559CF4940BF620D17B9565940C100C28712CF4940C8073D9B55545940E606431D56CE4940390D51853F53594067F2CD3637CE4940E49F19C407525940C5573B8A73CE494088B9A46ABB505940371AC05B20CF4940FDBCA948854F59404DD7135D17D049403677F4BF5C4D594075594C6C3ED249408E942D92764C5940079ACFB9DBD349402D077AA86D4B594004FF5BC98ED549400ABABDA4314A5940172B6A300DD7494098A3C7EF6D485940A8E3310395D74940CAA486360046594007D3307C44D8494021567F84614459403A03232F6BD849403352EFA99C415940F819170E84D849403CDBA337DC3F59405952EE3EC7D74940"
