id;WKT;WKB
1738;MULTIPOLYGON (((103.920078987334 52.050245202964,103.919308624841 52.0496727514114,103.918730852971 52.0502846821111,103.91943701859 52.0540745178275,103.920046888897 52.0577653509009,103.922101188878 52.0610611847242,103.923032043558 52.0607848966165,103.923417224804 52.0612387976052,103.925728312284 52.0607848966165,103.925567820098 52.0602520504398,103.9266912654 52.0599757573272,103.926081395093 52.0580613938194,103.924348079484 52.0548245513732,103.921748106069 52.0519230359547,103.920078987334 52.050245202964)));0106000020E6100000010000000103000000010000000F0000008615FA92E2FA594071C14F6F6E064A40DCA7D7F3D5FA59403B683DAD5B064A408BD57D7CCCFA594016947CBA6F064A40DA645D0ED8FA5940DCCEEEE9EB064A4059A6580CE2FA59400D7BE2DA64074A405C75B4B403FB594005B957DAD0074A40770FFEF412FB59408087ABCCC7074A4029468F4419FB5940F87A44ACD6074A406D8FF6213FFB59408087ABCCC7074A404263CF803CFB5940F413D556B6074A407098E1E84EFB5940F7221E49AD074A40F156E6EA44FB5940A8CE458E6E074A4045E0D88428FB59403895AB7D04074A40D8ADC4EBFDFA5940D0AAFE69A5064A408615FA92E2FA594071C14F6F6E064A40
1739;MULTIPOLYGON (((103.895619978176 52.0714898108483,103.897000210976 52.0712925084544,103.896326143794 52.0696745959376,103.895234796929 52.0698719054809,103.895619978176 52.0714898108483)));0106000020E6100000010000000103000000010000000500000040FA74D651F959409BCBFF9326094A4069A9927368F959407721E81C20094A40488954685DF95940FE74DF18EB084A4048C3E3864BF959408F790690F1084A4040FA74D651F959409BCBFF9326094A40
1740;MULTIPOLYGON (((104.061576138538 52.1729165387018,104.06394224743 52.1735862667753,104.067218398202 52.1729909534301,104.070919235186 52.1718375111534,104.071586599232 52.170460782836,104.062546849878 52.1702375255809,104.061576138538 52.1729165387018)));0106000020E61000000100000001030000000100000007000000054F0BDDF0035A40B4540F2122164A40DB6239A117045A40D66A251338164A40E57D654E4D045A403ABE4B9124164A40FFF1D4F089045A40A05085C5FE154A4022A2F5DF94045A40FEC3AFA8D1154A4068AC80C400045A400276DE57CA154A40054F0BDDF0035A40B4540F2122164A40
1741;MULTIPOLYGON (((103.969364786316 52.2375286519634,103.965452182368 52.2396526556248,103.965050347368 52.2400670835115,103.966678836579 52.2409995321067,103.966107807895 52.2416600046745,103.966086658684 52.2419449113749,103.967482506579 52.2427607704433,103.968286176579 52.2438485592014,103.969174443421 52.2447938777749,103.969935815 52.2452730041557,103.971818094737 52.2449881188231,103.973087047368 52.2439133076914,103.97515967 52.2428902705033,103.972769809211 52.241569352159,103.970760634211 52.2406887180852,103.968328475 52.2392382238681,103.967715147895 52.2389144463653,103.969491681579 52.2376452157761,103.969364786316 52.2375286519634)));0106000020E61000000100000001030000000100000013000000C3C799120AFE5940DC05C056671E4A40D547F3F7C9FD59406F272FF0AC1E4A40193C8862C3FD59409543A884BA1E4A40E635E910DEFD5940F25F9A12D91E4A406FD4D7B5D4FD5940026A0CB7EE1E4A409509235DD4FD5940F8E4040DF81E4A405F4DBF3BEBFD594022E7F0C8121F4A40D8649566F8FD59402F79F96D361F4A402EA73EF406FE5940F1A6E167551F4A403929AB6D13FE59405FB8151B651F4A409DA3854432FE59407C204BC55B1F4A40D526E50E47FE594000CC1F8D381F4A40CDC11A0469FE5940052A4407171F4A403C464DDC41FE5940919E99BEEB1E4A408D0B36F120FE594097584EE3CE1E4A4047FAFE17F9FD5940BABBAD5B9F1E4A406203840BEFFD594028D7A2BF941E4A400E88D6260CFE594094E78E286B1E4A40C3C799120AFE5940DC05C056671E4A40
1742;MULTIPOLYGON (((103.992019923684 51.9905037571521,103.993474258421 51.9883412363437,103.991416906842 51.9882320153508,103.990530117368 51.9898047719493,103.992019923684 51.9905037571521)));0106000020E61000000100000001030000000100000005000000014D22417DFF594046C4BDD3C8FE494082550E1595FF594034B133F781FE4940A0E5E55F73FF59405C65FD627EFE49401CF36ED864FF594037793AECB1FE4940014D22417DFF594046C4BDD3C8FE4940
1743;MULTIPOLYGON (((103.988330879474 51.9894989624922,103.990317287895 51.9889310251027,103.990742946842 51.9882538595707,103.990033515263 51.9878388175706,103.98811805 51.9884286129463,103.988330879474 51.9894989624922)));0106000020E61000000100000001030000000100000006000000F03D29D040FF59403BAAE9E6A7FE4940090BC35B61FF59406E68B54A95FE494076DB1A5568FF59403F803B1A7FFE4940E77F88B55CFF5940AF979B8071FE494096557D533DFF59407B842BD484FE4940F03D29D040FF59403BAAE9E6A7FE4940
1744;MULTIPOLYGON (((103.987153081052 51.9917337810521,103.987478647368 51.9917242345916,103.987850723158 51.9915046654381,103.988455346316 51.9907122982355,103.989618083158 51.9895094007436,103.9887189 51.9897480734504,103.987649182105 51.9905500044279,103.987199590526 51.9913519210442,103.987153081052 51.9917337810521)));0106000020E61000000100000001030000000100000009000000E5D01D842DFF594085FAED21F1FE494068FCA3D932FF59405C1CD9D1F0FE4940CA523DF238FF5940ACF1F79FE9FE4940F37E36DA42FF59404F551CA9CFFE494068AC15E755FF5940A0A3793EA8FE4940F91BA32B47FF5940CE5F9B10B0FE4940FA43EAA435FF59400609B157CAFE4940C3FB30472EFF594016DBA79EE4FE4940E5D01D842DFF594085FAED21F1FE4940
1745;MULTIPOLYGON (((103.940665089274 52.1828397447782,103.942282251929 52.1829137412138,103.94252361949 52.1832837215447,103.946940645847 52.1831949265461,103.946240679922 52.181122992909,103.940954730347 52.1810933931577,103.940665089274 52.1828397447782)));0106000020E61000000100000001030000000100000007000000EEBA58DB33FC59409D1DF24A67174A40B9E8375A4EFC59404B40ACB769174A40B25A964E52FC59403AF64AD775174A409F4AF0AC9AFC594081276DEE72174A403A9A11358FFC5940858CC9092F174A40D776309A38FC594027917C112E174A40EEBA58DB33FC59409D1DF24A67174A40
1746;MULTIPOLYGON (((103.95787376949 52.1773746138276,103.969624912006 52.1767289826968,103.970677760034 52.1748128609395,103.979168469945 52.1766873287536,103.981783608597 52.1729383141348,103.974108006838 52.1707929025274,103.973768378442 52.1698763844768,103.970983425591 52.1697514032797,103.967960732863 52.1699805352061,103.965719185447 52.1723551056852,103.963443675191 52.1716469137176,103.957160549858 52.1747087215227,103.958145472207 52.1767706366009,103.95787376949 52.1773746138276)));0106000020E6100000010000000103000000010000000E000000F969C8CD4DFD5940DDC31A36B4164A40F89CA5550EFE59401478280E9F164A403C939C951FFE5940E253904460164A400AEC3AB2AAFE5940A24EBDB09D164A4012ABEA8AD5FE594098B7B9D722164A4005091CC957FE59403F5FB58ADC154A4064D29A3852FE594065D86582BE154A40C577AA9724FE5940A9C4FA69BA154A405DDD9211F3FD594059D513ECC1154A4056A7D757CEFD5940B81B6BBB0F164A40F01EA90FA9FD59402F70AC86F8154A4056AA521E42FD59400BA2FADA5C164A4021FC624152FD5940078C936BA0164A40F969C8CD4DFD5940DDC31A36B4164A40
1747;MULTIPOLYGON (((104.14234670496 52.1941447939938,104.147028081492 52.1945689976548,104.1475979882 52.1873320277649,104.153744839124 52.1871074132999,104.156716495531 52.1864335630967,104.157652770837 52.1847863307194,104.157774893703 52.1837630192723,104.151546627535 52.1836382235824,104.149063462592 52.183064158898,104.14698737387 52.1830891183862,104.144178547951 52.1830391993958,104.142794488803 52.1848362477486,104.14234670496 52.1941447939938)));0106000020E6100000010000000103000000010000000D000000C89F5A351C095A402E7292BCD9184A40836678E868095A4016DF0CA3E7184A409011D53E72095A402F5FF27EFA174A40D9FD97F4D6095A402A7BBE22F3174A4029C39FA4070A5A404430140EDD174A4099B7A5FB160A5A4005981714A7174A406525DEFB180A5A408FFEEE8B85174A403E45A0F0B2095A407D4A127581174A401D377A418A095A40B1C477A56E174A4095ECBA3D68095A4071DCD7766F174A40FF0EA9383A095A403FA517D46D174A404FDD7E8B23095A400999D3B6A8174A40C89F5A351C095A402E7292BCD9184A40
1748;MULTIPOLYGON (((104.864975683913 52.9344443215644,104.867792806415 52.9315697774217,104.866484479859 52.9309910297388,104.866051888015 52.9309019909469,104.863941683893 52.9334967606294,104.864975683913 52.9344443215644)));0106000020E61000000100000001030000000100000006000000768FF8C25B375A40A8861CDF9B774A406AD0D6EA89375A40EEFBAFAD3D774A401ADF517B74375A407BCCCCB62A774A4076EAE5646D375A40F972E3CB27774A402F7E0FD24A375A40A1E964D27C774A40768FF8C25B375A40A8861CDF9B774A40
1749;MULTIPOLYGON (((105.045425205603 52.8740263513836,105.049094142882 52.8722815913296,105.054541958841 52.8705367610916,105.054264009048 52.8694629845217,105.052207180573 52.8680871694477,105.049983582222 52.866744868789,105.048538243294 52.8657045572129,105.04737085416 52.8654696446949,105.044758126098 52.864832018592,105.043146017294 52.8635231777594,105.042034218119 52.8643621828357,105.040032979603 52.8635902987625,105.036641992118 52.8622142974448,105.032139205458 52.8625163502525,105.030304736818 52.861308126406,105.025524000364 52.8605026251515,105.021966243003 52.8617779952328,105.025579590323 52.8640601428772,105.026524619622 52.8650333752158,105.023967481519 52.8646642206916,105.023355991972 52.8655703216441,105.029026167767 52.8662079368968,105.033084234757 52.8675166967424,105.036141682489 52.8680871694477,105.036864351953 52.8689260862695,105.039477080015 52.8703689852546,105.038420870799 52.871006529983,105.037587021417 52.8712749670654,105.037864971211 52.8718789444272,105.038532050716 52.8719460525038,105.039143540263 52.8715434024867,105.044758126098 52.8731539801296,105.044480176304 52.8738250364977,105.045425205603 52.8740263513836)));0106000020E61000000100000001030000000100000022000000A71E1F3FE8425A4073847118E06F4A409D86C25B24435A40EDD455ECA66F4A40D75E8E9D7D435A40566DA3BF6D6F4A40810DC00F79435A4037CD25904A6F4A405B4BC95C57435A40736DF97A1D6F4A40BFBE56EE32435A4058B6F07EF16E4A4065E325401B435A40219D2C68CF6E4A40A659C31F08435A409AD295B5C76E4A408EF42F51DD425A407231CAD0B26E4A40BF4E83E7C2425A4045E86FED876E4A4094084AB0B0425A40D996856BA36E4A40018A7CE68F425A40F6297D208A6E4A40A873A75758425A40A3D5C0095D6E4A40231799910E425A40C54C8EEF666E4A4005634783F0415A40AE583D583F6E4A40E5B46A2FA2415A40EC9234F3246E4A4017D419E567415A40FAF7C8BD4E6E4A4079F89318A3415A40A3B7D385996E4A402E745194B2415A400C40E469B96E4A40A952E7AE88415A4025F23251AD6E4A40DD6B21AA7E415A40C0EC1F02CB6E4A4066529290DB415A40F240D4E6DF6E4A40D992560D1E425A400C9F80C90A6F4A400314342550425A40736DF97A1D6F4A40B0814CFC5B425A409A9551F8386F4A40C9E6DFCA86425A40848F3B40686F4A4032E4CF7C75425A40917058247D6F4A405DEF64D367425A4048AF28F0856F4A40F94033616C425A406331B0BA996F4A40136B224F77425A40A8B0A1ED9B6F4A40DF51E85381425A40CB5CF5BB8E6F4A408EF42F51DD425A40B2837682C36F4A40F2A261C3D8425A408117B17FD96F4A40A71E1F3FE8425A4073847118E06F4A40
1750;MULTIPOLYGON (((105.237094860287 52.8213807948878,105.244464641334 52.8251394472758,105.247825261492 52.8231443736976,105.251392235518 52.8198131091922,105.25513608429 52.8165350381721,105.25133327727 52.8142901295188,105.247058804263 52.8123480118302,105.241516728915 52.8163746913991,105.235886216195 52.8208641774402,105.237094860287 52.8213807948878)));0106000020E6100000010000000103000000010000000A000000DFBEEB8F2C4F5A4084CD810123694A40B5E3054FA54F5A4034585E2B9E694A40C54E7C5EDC4F5A4074757ACB5C694A40298175CF16505A400268CEA2EF684A4086834C2654505A405F7E5A3884684A405B912BD815505A4093DEB1A83A684A40E71FBBCFCF4F5A4003E40705FB674A401E089502754F5A40AD6B44F77E684A409F0880C2184F5A402448CE1312694A40DFBEEB8F2C4F5A4084CD810123694A40
1751;MULTIPOLYGON (((104.562544857416 52.2709207923779,104.569223015541 52.2718729892533,104.570130726354 52.271634941952,104.570065889867 52.2648103757248,104.566175700668 52.2645722904983,104.56209100201 52.2648500564716,104.562544857416 52.2709207923779)));0106000020E610000001000000010300000001000000070000009F4825BC00245A40E5885388AD224A4043F85E266E245A401DC1EEBBCC224A40A60896057D245A403E110CEFC4224A40CF62A4F57B245A4093B06F4EE5214A402C8A01393C245A401B8F3B81DD214A4091C0894CF9235A40D4714D9BE6214A409F4825BC00245A40E5885388AD224A40
1752;MULTIPOLYGON (((104.52187617117 52.2729342679177,104.52949445835 52.2714861617395,104.529818640784 52.2704149294685,104.529818640784 52.2683120649151,104.53036975092 52.2666852522093,104.530596678623 52.2650186992493,104.53027249619 52.2641060365598,104.529915895514 52.2628163724712,104.524437212392 52.2640861958579,104.522427281307 52.2648401362882,104.522103098873 52.2697801129445,104.522621790766 52.2702959020627,104.52187617117 52.2729342679177)));0106000020E6100000010000000103000000010000000D00000029EF4F6B66215A4005559582EF224A40B281B93CE3215A406EFEFC0EC0224A409FBE718CE8215A406C35D7F49C224A409FBE718CE8215A405FF7BB0C58224A404DBFF793F1215A4040480ABE22224A405483C54BF5215A40570DFB21EC214A40AD460DFCEF215A40ABD9023ACE214A403E375C24EA215A40FF4E86F7A3214A40DC01196190215A4072449393CD214A401DF0D5726F215A4054031648E6214A4030B31D236A215A409A1A9D2788224A4015E1AAA272215A4012CD5D0E99224A4029EF4F6B66215A4005559582EF224A40
1753;MULTIPOLYGON (((104.532096022377 52.2802187145874,104.540362674424 52.2802484648077,104.541237966994 52.2808831314162,104.542550905848 52.2808137151986,104.542534696726 52.279722874642,104.54315064335 52.2794947864042,104.544366327474 52.2788600999119,104.544414954839 52.2782551558883,104.543896262946 52.2776997901703,104.542631951456 52.2777493766781,104.542242932536 52.2776898728621,104.541740449765 52.2778485495272,104.540492347397 52.2776799555517,104.539649473071 52.2779080531301,104.538579671041 52.2778683840704,104.53836895246 52.2770353256134,104.532079813255 52.2770849128646,104.532096022377 52.2802187145874)));0106000020E61000000100000001030000000100000012000000389C79DC0D225A40A570F334DE234A4055A8534D95225A40388D832EDF234A40F0E591A4A3225A4020B77BFAF3234A4012426F27B9225A40EB852DB4F1234A408AD872E3B8225A40E7438BF5CD234A40567FEAFAC2225A401881337CC6234A40D862DDE5D6225A40F5A310B0B1234A40289FD2B1D7225A40E83D6DDD9D234A4043714532CF225A409A71AEAA8B234A402A515D7BBA225A408EA8A44A8D234A40AC6EB31BB4225A40C22F7D578B234A404EAA22E0AB225A40EDBA908A90234A40BDF3366D97225A40B5EC4B048B234A403089F19D89225A4091BEB77D92234A40575ADE1678225A405E16F33091234A40D7FF0CA374225A4052ACBFE475234A40B0327D980D225A40F77BB78477234A40389C79DC0D225A40A570F334DE234A40
1754;MULTIPOLYGON (((104.499710197299 52.2385488167102,104.50606417299 52.2362856160348,104.512872004088 52.2362459097297,104.522791986544 52.2308058101483,104.536277975765 52.2201222149601,104.519874344645 52.2088798213708,104.481426308066 52.2273110879439,104.490503416196 52.2312029202653,104.48771544727 52.2332678356123,104.499710197299 52.2385488167102)));0106000020E6100000010000000103000000010000000A0000001FB87A40FB1F5A40892283C4881E4A40D62AFC5A63205A403DB1689B3E1E4A40E22519E5D2205A402A0D544E3D1E4A404F34856C75215A402828770B8B1D4A4073DEDB6052225A403830F9F62C1C4A40E7110B9F45215A407CCAF092BC1A4A40F6244AB0CF1E5A405E5E9C87181D4A40D7C87068641F5A40BBA3AA0E981D4A40D6F1D9BA361F5A40EF946EB8DB1D4A401FB87A40FB1F5A40892283C4881E4A40
1755;MULTIPOLYGON (((104.078370288855 52.2532568082222,104.078564798315 52.2537132535628,104.084627009816 52.25172867442,104.085923739549 52.2517485206509,104.088322689554 52.2513912871356,104.088484780771 52.2499821713277,104.087188051038 52.2499226302376,104.084497336842 52.24972415936,104.084691846302 52.2491088939968,104.087512233471 52.2495058403691,104.087868834148 52.2490691991643,104.087739161175 52.2487913343418,104.087901252391 52.2481165125275,104.092342551726 52.2496249235882,104.092990916593 52.2485928584031,104.088517199014 52.2469057770743,104.088906217934 52.2460721367366,104.087155632795 52.2453575754091,104.085080865222 52.2465088074384,104.085405047655 52.2468859286769,104.084497336842 52.2478386417382,104.083557207786 52.2467072927003,104.082519824 52.245556065821,104.082163223323 52.245913346325,104.081125839537 52.2500814063004,104.079634600344 52.2503394161904,104.079634600344 52.2516095968479,104.080445056427 52.25172867442,104.078370288855 52.2532568082222)));0106000020E6100000010000000103000000010000001D0000000FE7D00404055A40DF6616B86A204A404ED8A53407055A40974E07AD79204A4027E167876A055A40B70C2CA538204A4008D448C67F055A408981A74B39204A4045C83514A7055A40955FF6962D204A40BBE611BCA9055A40C037716AFF1F4A40DAF3307D94055A404DB3F976FD1F4A407995846768055A4074BC14F6F61F4A40B78659976B055A40F36DDCCCE21F4A408130E9CC99055A40ED45B0CEEF1F4A4036409AA49F055A40016DE07FE11F4A40CEF4B6849D055A405C43FA64D81F4A40FF12932CA0055A409C732948C21F4A4050ECBBF0E8055A40F689A1B5F31F4A40E3652C90F3055A40246E0AE4D11F4A4084B90A44AA055A4022DDC69B9A1F4A40019CB4A3B0055A40CADEB14A7F1F4A40122138F593055A409E1A85E0671F4A40356903F771055A40DC0FC1998D1F4A40DCA5BB4677055A4044C146F5991F4A407995846768055A40AE79362DB91F4A404DB2540059055A408FEAC41A941F4A4082563A0148055A408F0494616E1F4A40CC46892942055A40D20EAA167A1F4A4001EB6E2A31055A40EFB2E2AA02204A40E106B9BB18055A4000B83A1F0B204A40E106B9BB18055A4026E946BE34204A40A59E050326055A40B70C2CA538204A400FE7D00404055A40DF6616B86A204A40
1756;MULTIPOLYGON (((104.056893202654 52.1998103408174,104.058060259414 52.1975054242959,104.049047987771 52.1953991029541,104.047880931011 52.1973464601298,104.056893202654 52.1998103408174)));0106000020E61000000100000001030000000100000005000000DF306323A4035A404F9B9F6293194A4059D86042B7035A40161195DB47194A404FDA2B9A23035A40846D7AD602194A40D5322E7B10035A40931E18A642194A40DF306323A4035A404F9B9F6293194A40
1757;MULTIPOLYGON (((104.060005354013 52.1944452642303,104.061172410773 52.1927958698085,104.058643787794 52.1921003236956,104.057509149278 52.1936503829922,104.060005354013 52.1944452642303)));0106000020E610000001000000010300000001000000050000008744B220D7035A40995D1995E3184A4000ECAF3FEA035A40D1D0F988AD184A4015ACDFD1C0035A406CE94FBE96184A40ABD7DA3AAE035A409AE72689C9184A408744B220D7035A40995D1995E3184A40
1758;MULTIPOLYGON (((101.673248375715 56.3796467728235,101.729169587425 56.3651578185697,101.723777184868 56.3598475095981,101.716254450435 56.3609907635956,101.712060359557 56.3617283286258,101.71039603778 56.3589623861837,101.710795475006 56.3570076658472,101.698013483758 56.3577821896658,101.701009262957 56.3623921249525,101.702074428894 56.364051565202,101.692687654071 56.3665958999508,101.686762668545 56.3617652065028,101.679839089952 56.3639409380995,101.678174768175 56.3668171384246,101.675112416105 56.3675177184528,101.673847531555 56.3634615502784,101.675711571945 56.3626133878262,101.675112416105 56.361802084344,101.673780958684 56.3617283286258,101.672582647004 56.3592943098722,101.670186023645 56.3570445482906,101.665725641283 56.3568970183031,101.666857380091 56.3648996956556,101.661531550404 56.3658953029787,101.660732675951 56.3677020794778,101.667855973157 56.3676652073442,101.665858787025 56.3707992113629,101.659933801498 56.371425981241,101.661331831791 56.3734905620502,101.67045231513 56.3734905620502,101.668055691771 56.3762185865578,101.668787993352 56.37854093999,101.673248375715 56.3796467728235)));0106000020E61000000100000001030000000100000021000000FDF15A80166B594089A7F44398304C409BCEEAB6AA6E59405A51CC7DBD2E4C4056A68A5D526E5940ACA2B27B0F2E4C40E60EE81CD76D59408DE601F2342E4C40D2449D65926D594006BE261D4D2E4C40475EF120776D59409993BE7AF22D4C40EAD24DAC7D6D5940159E5C6DB22D4C40173ABF40AC6C59405ADA89CECB2D4C40FAA5F455DD6C5940DD7F7ADD622E4C4049DD95C9EE6C5940D34CDF3D992E4C40FC2499FE546C594075914C9DEC2E4C40ED6068EBF36B59404F6181524E2E4C40B878D07B826B59400E68DD9D952E4C402D922437676B5940AF922EDDF32E4C40D912B50A356B594048BA12D20A2F4C4038A16551206B59404CE677E8852E4C4015C2BFDB3E6B594014E7901D6A2E4C40D912B50A356B5940E9F0DB874F2E4C40C88D2B3A1F6B594006BE261D4D2E4C40512F16980B6B59401E451F5BFD2D4C40A972EB53E46A5940C60FC1A2B32D4C40D35AB83F9B6A59406CD32ECDAE2D4C4093A593CAAD6A5940A1948108B52E4C4079906D88566A5940DA0644A8D52E4C40EBA6B471496A5940A1039BDC102F4C4072C9FA26BE6A5940D0B54CA70F2F4C40B4812C6E9D6A5940D7173B59762F4C405EBDFB5A3C6A59404C28F5E28A2F4C402756BF42536A594065AFEA89CE2F4C40B2C0D3B0E86A594065AFEA89CE2F4C400A04A96CC16A5940E0B43EEE27304C40E0D9276CCD6A594022BA8E0774304C40FDF15A80166B594089A7F44398304C40
1759;MULTIPOLYGON (((101.882536839184 56.3887778819333,101.882104115522 56.3941947001063,101.883369000073 56.3943052393929,101.883901583041 56.3961106689809,101.899978931408 56.396571224048,101.900178650021 56.3921496654187,101.897582308049 56.3918733009557,101.897549021614 56.3892569513339,101.882536839184 56.3887778819333)));0106000020E61000000100000001030000000100000009000000DF73CB7B7B785940E5274079C3314C4060F5D16474785940469BD0F874324C404867211E89785940BFEA159878324C40CC02F2D791785940516F20C1B3324C40215F3B419979594012E98AD8C2324C407399E9869C7959402A0ED2F531324C4079A210FD71795940E1E381E728324C40E49873717179594021DCF92BD3314C40DF73CB7B7B785940E5274079C3314C40
1760;MULTIPOLYGON (((101.90616188681 56.3823605348535,101.910455836995 56.3823973927694,101.910272761599 56.3785824093005,101.906062027503 56.3787667168012,101.906062027503 56.3805728831234,101.905146650526 56.3806558172758,101.905146650526 56.3811165592791,101.906078670721 56.3811810627149,101.90616188681 56.3823605348535)));0106000020E61000000100000001030000000100000009000000C22E6D8EFE795940093DA430F1304C4022168FE8447A59409702D465F2304C407860AFE8417A5940AD646D6375304C40761196EBFC795940BBBC826D7B304C40761196EBFC7959403561BB9CB6304C40F68537ECED795940A91D6F54B9304C40F68537ECED795940AD086B6DC8304C4064966431FD795940861B838ACA304C40C22E6D8EFE795940093DA430F1304C40
1761;MULTIPOLYGON (((101.943326192092 56.4069368445063,101.943559197141 56.4056476273984,101.94439135803 56.4043767849365,101.946222111985 56.4033085077221,101.947353850793 56.4025533281538,101.945855961194 56.398942994417,101.945323378225 56.3979298290367,101.942693749817 56.3979850932982,101.942261026155 56.3983166771823,101.936802050726 56.3987035213969,101.935171015385 56.3987035213969,101.934338854496 56.3994403566454,101.934338854496 56.4006929438372,101.934105849447 56.4020744260301,101.935004583207 56.4034926955878,101.936535759242 56.4034558580859,101.936435899935 56.4027559387769,101.937434493002 56.4026085857034,101.937933789535 56.40290329128,101.938599518246 56.4023691357423,101.939598111312 56.4024796512962,101.940463558636 56.402148103672,101.9404302722 56.4019270703182,101.940763136556 56.4024059742959,101.939365106263 56.4039715798675,101.938732663988 56.4048188219101,101.940363699329 56.4049477483937,101.940962855169 56.4056292096947,101.943326192092 56.4069368445063)));0106000020E6100000010000000103000000010000001D000000B41FD2745F7C59409358AB8116344C40E1631D46637C594025B0EE42EC334C404A5773E8707C59402E48559EC2334C40916E30E78E7C5940B86EF99C9F334C4051B90B72A17C594084A811DE86334C40830371E7887C5940A2FE649010334C40B867A02D807C594062E8585DEF324C40E3662A18557C59407201F02CF1324C4064E830014E7C594085F9760AFC324C4069AC9690F47B594090998CB708334C40B9CF87D7D97B594090998CB708334C4051DC3135CC7B59404E3F92DC20334C4051DC3135CC7B594066C208E849334C402398E663C87B5940BA2DBF2C77334C40FD9E761DD77B5940BCDC0DA6A5334C40A75EAE33F07B5940E5ED0971A4334C405B41D790EE7B594085A8B0818D334C4080653EEDFE7B5940AB579AAD88334C406FF7711B077C5940CABFC55592334C401BBAB603127C59406B77F3D480334C40FADD1D60227C5940B3CF057484334C40F8DA108E307C5940B7B5CC9679334C401DD17302307C59406732A35872334C4096329676357C594070A8F90982334C40CD99D28E1E7C5940AE053A57B5334C40FDE02A32147C59405E74681AD1334C40ACBD39EB2E7C59404BF8EB53D5334C40E86C44BC387C594075F86EA8EB334C40B41FD2745F7C59409358AB8116344C40
1762;MULTIPOLYGON (((101.901069062172 56.4187311531975,101.905596017406 56.4185102161485,101.905063434437 56.4150487015152,101.900702911381 56.4151960064264,101.901069062172 56.4187311531975)));0106000020E61000000100000001030000000100000005000000D55D921DAB7959405A6680FB98354C406289FF48F579594029B325BE91354C4097ED2E8FEC795940A5A0DB5020354C40C7F2D21DA5795940FE838A2425354C40D55D921DAB7959405A6680FB98354C40
1763;MULTIPOLYGON (((101.914084058469 56.4254507086908,101.920508340528 56.4253770761599,101.920774632013 56.4232232615581,101.921440360724 56.4232600799265,101.92124064211 56.4202960872263,101.914649927873 56.4194307787208,101.913984199162 56.4224868867071,101.91385105342 56.4236282616493,101.914084058469 56.4254507086908)));0106000020E61000000100000001030000000100000009000000D63A6C5A807A59408AF1372B75364C40D590D09BE97A594095498BC172364C40DEDEB8F8ED7A594035A6092E2C364C408AA1FDE0F87A59404B7EE4622D364C40F2664F9BF57A594009A31E43CC354C4036E0D99F897A594055C562E8AF354C408A1D95B77E7A5940ABB2E00C14364C40A9F620897C7A5940F8B86C7339364C40D63A6C5A807A59408AF1372B75364C40
1764;MULTIPOLYGON (((101.881390899142 56.4381471524938,101.883800843826 56.4381740677627,101.888085189932 56.4379452873693,101.894268280334 56.4382144406304,101.894925537975 56.4377703367277,101.893757079946 56.4348902642849,101.892174793032 56.4343519087828,101.890957649252 56.4336789536846,101.886868046152 56.4337193313264,101.883508729319 56.4343653677633,101.883435700692 56.4347960526223,101.880465869869 56.4351459804778,101.880782327252 56.4366264088419,101.880684955749 56.4376357587631,101.881390899142 56.4381471524938)));0106000020E6100000010000000103000000010000000F000000A5B35FB568785940F065B53415384C403B1A6A3190785940807F7D1616384C4079B44363D6785940205857970E384C409F7806B13B7959403D92296917384C404D7DC37546795940C3B3BFDB08384C40F03BE55033795940EA39F37BAA374C40D5984D6419795940B296E5D798374C40236A3B7305795940F984BDCA82374C40C7853172C27859404ED8731D84374C40F68932688B7859407987CC4899374C40D3A5E4358A785940AA38A565A7374C403815858D59785940AA910DDDB2374C404C9CD6BC5E785940E045C95FE3374C405BC16E245D7859404DB9D37204384C40A5B35FB568785940F065B53415384C40
